run_spec_id,cohort,task_id,graph_id,edge_count,experiment_seed,initial_state,final_state,initial_correct,final_correct,paired_delta,model_calls,backend_calls,input_tokens,output_tokens,private_output_tokens,public_output_tokens,private_length_turns,private_parsed_turns,summary_answer_mismatch_turns,length_turns,unparsed_turns,audit_turns,summarization_turns,message_compression_turns,context_overflow_turns,context_truncation_turns,raw_broadcast_mismatch_messages,serial_generation_latency_seconds,external_round_zero_rate,difficulty_band
run-spec-5e51c92f1d9591dbf918,full_rationale,2026_AIME_II_P06,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,96621,34542,0,0,0,0,0,0,0,15,0,0,0,0,0,799.0111191943288,0.6,informative
run-spec-d9f831ab6bf9e3815a46,full_rationale,2026_AIME_II_P06,g-n5-m12-245b8a7d712cb4a0,12,0,O,C,0,1,1,15,15,125550,41082,0,0,0,0,0,0,0,15,0,0,0,0,0,946.4039323143661,0.6,informative
run-spec-7a87cb25501d7611ebdb,full_rationale,2026_AIME_II_P07,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,75474,46910,0,0,0,0,0,0,5,14,0,0,0,0,0,1079.1979775615036,0.9,ceiling
run-spec-0989096a763c3fe8e283,full_rationale,2026_AIME_II_P07,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,57707,39791,0,0,0,0,0,0,0,13,0,0,0,0,0,908.3498248532414,0.9,ceiling
run-spec-76f458d64608c57eed85,full_rationale,2026_AIME_II_P07,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,57007,38070,0,0,0,0,0,0,1,12,0,0,0,0,0,846.7881726361811,0.9,ceiling
run-spec-d66239580d76b84882fc,full_rationale,2026_AIME_II_P07,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,102256,46952,0,0,0,0,0,0,0,14,0,0,0,0,0,1090.7562562674284,0.9,ceiling
run-spec-cf202b3d8d90fee54fb1,full_rationale,2026_AIME_II_P07,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,86908,48962,0,0,0,0,0,0,1,13,0,0,0,0,0,1136.235817231238,0.9,ceiling
run-spec-da9d6c4fbf83b83ee3fe,full_rationale,2026_AIME_II_P07,g-n5-m8-9970b4b974e58087,8,0,O,C,0,1,1,12,12,74308,40051,0,0,0,0,0,0,0,12,0,0,0,0,0,932.6766577623785,0.9,ceiling
run-spec-3e676922b50e9cc558ae,full_rationale,2026_AIME_II_P07,g-n5-m12-e751609d27011f71,12,0,U,C,0,1,1,15,15,131436,49481,0,0,0,0,0,0,3,15,0,0,0,0,0,1159.3558597154915,0.9,ceiling
run-spec-ecfc6d2bf9dbe709e9fa,full_rationale,2026_AIME_II_P07,g-n5-m12-b7994e50c3403f63,12,0,O,C,0,1,1,16,16,113393,43082,0,0,0,0,0,0,0,16,0,0,0,0,0,1014.785665281117,0.9,ceiling
run-spec-06e99408ffe6153f0a5e,full_rationale,2026_AIME_II_P07,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,125233,42757,0,0,0,0,0,0,0,15,0,0,0,0,0,1009.5207634754479,0.9,ceiling
run-spec-58792f6450f12f3ee5b1,full_rationale,2026_AIME_II_P07,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,136016,39818,0,0,0,0,0,0,0,16,0,0,0,0,0,945.2386884763837,0.9,ceiling
run-spec-d6e487602db67598552e,full_rationale,2026_AIME_II_P07,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,78497,48482,0,0,0,0,0,0,2,16,0,0,0,0,0,1138.4718287959695,0.9,ceiling
run-spec-ecc2e2102c8683340a37,full_rationale,2026_AIME_II_P07,g-n5-m4-c86f6be403cf7523,4,0,O,C,0,1,1,14,14,64414,40626,0,0,0,0,0,0,1,14,0,0,0,0,0,963.2195219993591,0.9,ceiling
run-spec-c784a7d6151ee0d63946,full_rationale,2026_AIME_II_P07,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,71625,37294,0,0,0,0,0,0,0,13,0,0,0,0,0,888.5895357504487,0.9,ceiling
run-spec-f4e8a98d63f71a9e6aca,full_rationale,2026_AIME_II_P07,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,84748,39602,0,0,0,0,0,0,0,14,0,0,0,0,0,936.6679228469729,0.9,ceiling
run-spec-9a087d5bb98b0578f2c2,full_rationale,2026_AIME_II_P07,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,131632,51445,0,0,0,0,0,0,5,15,0,0,0,0,0,1142.5462713837624,0.9,ceiling
run-spec-097a843ac6b03a4be97f,full_rationale,2026_AIME_II_P07,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,166037,56785,0,0,0,0,0,0,0,15,0,0,0,0,0,1290.6974707506597,0.9,ceiling
run-spec-c42f9f273c1d4cf84dc6,full_rationale,2026_AIME_II_P08,g-n5-m4-020c02ee23fd10e6,4,0,O,C,0,1,1,14,14,111479,70402,0,0,0,0,0,0,0,14,0,0,0,0,0,1721.6299065425992,0.2,informative
run-spec-7b7c127b72bd7f651a11,full_rationale,2026_AIME_II_P08,g-n5-m4-8ace11eb98f60ea5,4,0,O,C,0,1,1,13,13,107333,72423,0,0,0,0,0,0,1,13,0,0,0,0,0,1846.0394622720778,0.2,informative
run-spec-4c7eddc7223370f22216,full_rationale,2026_AIME_II_P08,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,106457,69799,0,0,0,0,0,1,1,12,0,0,0,0,0,1835.0493706986308,0.2,informative
run-spec-731709e2de993fc461a4,full_rationale,2026_AIME_II_P08,g-n5-m8-d7ed48430d5f1b67,8,0,C,O,1,0,-1,14,14,143884,62759,0,0,0,0,0,0,0,14,0,0,0,0,0,1572.455342784524,0.2,informative
run-spec-e6937baa8f63dbd16750,full_rationale,2026_AIME_II_P08,g-n5-m8-7f3a9ce5d54de331,8,0,O,C,0,1,1,13,13,143974,76329,0,0,0,0,0,0,0,13,0,0,0,0,0,2138.4225543551147,0.2,informative
run-spec-8aa5177b5bd8c4070e84,full_rationale,2026_AIME_II_P08,g-n5-m8-9970b4b974e58087,8,0,O,C,0,1,1,12,12,122807,74112,0,0,0,0,0,1,1,12,0,0,0,0,0,2044.403315935284,0.2,informative
run-spec-5552de65b92d033e4d90,full_rationale,2026_AIME_II_P08,g-n5-m12-e751609d27011f71,12,0,O,O,0,0,0,15,15,446162,135669,0,0,0,0,0,5,5,15,0,0,0,0,0,4794.585553251207,0.2,informative
run-spec-a65b8a08dadaf9b82892,full_rationale,2026_AIME_II_P08,g-n5-m12-b7994e50c3403f63,12,0,O,O,0,0,0,16,16,212598,79178,0,0,0,0,0,0,0,16,0,0,0,0,0,2432.47912453115,0.2,informative
run-spec-01b2a010618358942f46,full_rationale,2026_AIME_II_P08,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,325513,105604,0,0,0,0,0,3,3,15,0,0,0,0,0,3566.8538244366646,0.2,informative
run-spec-4f4c692d1948dcb47608,full_rationale,2026_AIME_II_P08,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,252894,71944,0,0,0,0,0,0,0,16,0,0,0,0,0,2241.3998680599034,0.2,informative
run-spec-ebe8cbf73c151064a0a7,full_rationale,2026_AIME_II_P08,g-n5-m4-fc174fd4cac969a2,4,0,O,C,0,1,1,16,16,145460,93148,0,0,0,0,0,0,0,16,0,0,0,0,0,3480.174198575318,0.2,informative
run-spec-02c399f84c662fb8ec9e,full_rationale,2026_AIME_II_P08,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,115686,73196,0,0,0,0,0,0,0,14,0,0,0,0,0,2863.6611641310155,0.2,informative
run-spec-f99b00db3802c17f43de,full_rationale,2026_AIME_II_P08,g-n5-m8-098c132ef3277e03,8,0,C,U,1,0,-1,13,13,196881,87883,0,0,0,0,0,2,7,13,0,0,0,0,0,3602.129284169525,0.2,informative
run-spec-3d3cfce36206192fa3f8,full_rationale,2026_AIME_II_P08,g-n5-m8-8cbea459f4a9f71d,8,0,O,C,0,1,1,14,14,158432,79095,0,0,0,0,0,1,1,14,0,0,0,0,0,3341.1160226762295,0.2,informative
run-spec-901308364aa8c60c8ce3,full_rationale,2026_AIME_II_P08,g-n5-m12-aa67d00fd87be761,12,0,O,C,0,1,1,15,15,212901,74807,0,0,0,0,0,0,0,15,0,0,0,0,0,3178.139131233096,0.2,informative
run-spec-15d665d407a48715bac2,full_rationale,2026_AIME_II_P08,g-n5-m12-245b8a7d712cb4a0,12,0,U,O,0,0,0,15,15,238299,82454,0,0,0,0,0,0,2,15,0,0,0,0,0,3334.9144362583756,0.2,informative
run-spec-979cd915f908a33f903a,full_rationale,2026_AIME_II_P09,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,68304,41788,0,0,0,0,0,0,0,14,0,0,0,0,0,1753.702441856265,1.0,ceiling
run-spec-ae4e72da00d8c9b78f99,full_rationale,2026_AIME_II_P09,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,47442,30120,0,0,0,0,0,0,0,13,0,0,0,0,0,1227.4387232288718,1.0,ceiling
run-spec-b2bd57f3ac1906bf5e1d,full_rationale,2026_AIME_II_P09,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,70994,45388,0,0,0,0,0,0,0,12,0,0,0,0,0,1873.15666244179,1.0,ceiling
run-spec-dbbc574d1440c7a1e3e2,full_rationale,2026_AIME_II_P09,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,68562,34543,0,0,0,0,0,0,0,14,0,0,0,0,0,1434.7763451114297,1.0,ceiling
run-spec-4aedf2b4eef2f07bdcb0,full_rationale,2026_AIME_II_P09,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,83680,39598,0,0,0,0,0,0,0,13,0,0,0,0,0,1666.7201955020428,1.0,ceiling
run-spec-239d3f50b40e4bd03954,full_rationale,2026_AIME_II_P09,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,55937,33931,0,0,0,0,0,0,0,12,0,0,0,0,0,1326.2298206165433,1.0,ceiling
run-spec-8c454d2e8f985bc02cf5,full_rationale,2026_AIME_II_P09,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,123702,42003,0,0,0,0,0,0,0,15,0,0,0,0,0,1502.5057311691344,1.0,ceiling
run-spec-e846bb69fa86a19ece45,full_rationale,2026_AIME_II_P09,g-n5-m12-b7994e50c3403f63,12,0,O,C,0,1,1,16,16,106372,36261,0,0,0,0,0,0,0,16,0,0,0,0,0,1335.6826033964753,1.0,ceiling
run-spec-3bbf182256d9709ebddc,full_rationale,2026_AIME_II_P09,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,107756,36692,0,0,0,0,0,0,0,15,0,0,0,0,0,1273.288866110146,1.0,ceiling
run-spec-073ed628cb2671abb3f3,full_rationale,2026_AIME_II_P09,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,166017,45332,0,0,0,0,0,0,0,16,0,0,0,0,0,1438.6272935420275,1.0,ceiling
run-spec-a9d05a5f285252a6063a,full_rationale,2026_AIME_II_P09,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,62643,39178,0,0,0,0,0,0,0,16,0,0,0,0,0,1161.872321344912,1.0,ceiling
run-spec-0ee5a85f650ce295e9b6,full_rationale,2026_AIME_II_P09,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,56958,36215,0,0,0,0,0,0,0,14,0,0,0,0,0,852.0879919975996,1.0,ceiling
run-spec-4ff969f4245370da74f5,full_rationale,2026_AIME_II_P09,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,64631,34590,0,0,0,0,0,0,0,13,0,0,0,0,0,795.652508687228,1.0,ceiling
run-spec-de2700fea4c87dc347f6,full_rationale,2026_AIME_II_P09,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,84708,38488,0,0,0,0,0,0,0,14,0,0,0,0,0,837.3893666043878,1.0,ceiling
run-spec-95e4cbc23f9bfdabca33,full_rationale,2026_AIME_II_P09,g-n5-m12-aa67d00fd87be761,12,0,C,C,1,1,0,15,15,98264,36015,0,0,0,0,0,0,0,15,0,0,0,0,0,776.6635069176555,1.0,ceiling
run-spec-5e7677e70dc74aadd117,full_rationale,2026_AIME_II_P09,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,95337,33223,0,0,0,0,0,0,0,15,0,0,0,0,0,718.0722034871578,1.0,ceiling
run-spec-914f678f825923152527,full_rationale,2026_AIME_II_P10,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,61527,38696,0,0,0,0,0,0,0,14,0,0,0,0,0,828.9637811668217,0.9,ceiling
run-spec-ad6dc4d5a24c9d68c56f,full_rationale,2026_AIME_II_P10,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,48889,32990,0,0,0,0,0,0,0,13,0,0,0,0,0,703.1528922729194,0.9,ceiling
run-spec-071c4adf5cbf78e8192f,full_rationale,2026_AIME_II_P10,g-n5-m4-e6b58e28f5d141e8,4,0,O,C,0,1,1,12,12,53894,38677,0,0,0,0,0,0,0,12,0,0,0,0,0,842.8908830732107,0.9,ceiling
run-spec-dfd3f51407d8457f9946,full_rationale,2026_AIME_II_P10,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,82380,38025,0,0,0,0,0,0,0,14,0,0,0,0,0,811.8295199349523,0.9,ceiling
run-spec-a57c5fd4c0b1d3e881df,full_rationale,2026_AIME_II_P10,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,97626,45497,0,0,0,0,0,0,0,13,0,0,0,0,0,978.5748788528144,0.9,ceiling
run-spec-dc00d1af91ae049d8c19,full_rationale,2026_AIME_II_P10,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,58197,31120,0,0,0,0,0,0,0,12,0,0,0,0,0,653.4463448449969,0.9,ceiling
run-spec-48e75e95867666baa23f,full_rationale,2026_AIME_II_P10,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,108978,37770,0,0,0,0,0,0,0,15,0,0,0,0,0,828.210950974375,0.9,ceiling
run-spec-7422314da6533d1428d2,full_rationale,2026_AIME_II_P10,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,125775,42581,0,0,0,0,0,0,0,16,0,0,0,0,0,936.1136075556278,0.9,ceiling
run-spec-24eb662262cc7063a2a3,full_rationale,2026_AIME_II_P10,g-n5-m12-c2d302af32c23635,12,0,C,C,1,1,0,15,15,112082,39871,0,0,0,0,0,0,0,15,0,0,0,0,0,874.3148465156555,0.9,ceiling
run-spec-f1762f4c8bfa81fedabe,full_rationale,2026_AIME_II_P10,g-n5-m16-d8343258cfd33056,16,0,C,C,1,1,0,16,16,145748,39373,0,0,0,0,0,0,0,16,0,0,0,0,0,881.2950535267591,0.9,ceiling
run-spec-ab1bc853a49a8a836768,full_rationale,2026_AIME_II_P10,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,64781,38714,0,0,0,0,0,0,0,16,0,0,0,0,0,866.1488722600043,0.9,ceiling
run-spec-755315ba41ba0a3dcc80,full_rationale,2026_AIME_II_P10,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,73053,44382,0,0,0,0,0,0,0,14,0,0,0,0,0,982.5370093770325,0.9,ceiling
run-spec-774d38d5d7cf688e2e2c,full_rationale,2026_AIME_II_P10,g-n5-m8-098c132ef3277e03,8,0,O,C,0,1,1,13,13,67253,37634,0,0,0,0,0,0,0,13,0,0,0,0,0,846.049208138138,0.9,ceiling
run-spec-4f720438a79a9ce20d98,full_rationale,2026_AIME_II_P10,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,70891,34541,0,0,0,0,0,0,0,14,0,0,0,0,0,774.5619294792414,0.9,ceiling
run-spec-5761517520ec022d35fc,full_rationale,2026_AIME_II_P10,g-n5-m12-aa67d00fd87be761,12,0,O,C,0,1,1,15,15,127620,46794,0,0,0,0,0,0,0,15,0,0,0,0,0,1037.6994642876089,0.9,ceiling
run-spec-36bfb4b0cbd5ffd78c51,full_rationale,2026_AIME_II_P10,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,130163,45756,0,0,0,0,0,0,0,15,0,0,0,0,0,1006.8292185515165,0.9,ceiling
run-spec-3a8f79b3c04b2e648a04,full_rationale,2026_AIME_II_P11,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,161534,95082,0,0,0,0,0,2,2,14,0,0,0,0,0,2558.959368288517,0.4,informative
run-spec-3a75ac1a52c9e93109fa,full_rationale,2026_AIME_II_P11,g-n5-m4-8ace11eb98f60ea5,4,0,O,C,0,1,1,13,13,95342,67376,0,0,0,0,0,0,0,13,0,0,0,0,0,1633.5427139215171,0.4,informative
run-spec-0d419d0baa8f2887b13c,full_rationale,2026_AIME_II_P11,g-n5-m4-e6b58e28f5d141e8,4,0,C,C,1,1,0,12,12,81253,56664,0,0,0,0,0,0,0,12,0,0,0,0,0,1282.9314803555608,0.4,informative
run-spec-66a3b891121939a90369,full_rationale,2026_AIME_II_P11,g-n5-m8-d7ed48430d5f1b67,8,0,C,C,1,1,0,14,14,144582,66710,0,0,0,0,0,0,0,14,0,0,0,0,0,1768.3093456700444,0.4,informative
run-spec-2d47ed9fad40107b1be8,full_rationale,2026_AIME_II_P11,g-n5-m8-7f3a9ce5d54de331,8,0,C,C,1,1,0,13,13,111092,57949,0,0,0,0,0,0,0,13,0,0,0,0,0,1476.427418347448,0.4,informative
run-spec-73d1d2e500e54f8d953c,full_rationale,2026_AIME_II_P11,g-n5-m8-9970b4b974e58087,8,0,C,C,1,1,0,12,12,118060,74110,0,0,0,0,0,1,1,12,0,0,0,0,0,2048.3058782443404,0.4,informative
run-spec-eb9e6ba7f38e08a29951,full_rationale,2026_AIME_II_P11,g-n5-m12-e751609d27011f71,12,0,C,C,1,1,0,15,15,198097,68035,0,0,0,0,0,0,0,15,0,0,0,0,0,1865.8699770122766,0.4,informative
run-spec-bdcd3d977825e730bc30,full_rationale,2026_AIME_II_P11,g-n5-m12-b7994e50c3403f63,12,0,O,C,0,1,1,16,16,162194,58859,0,0,0,0,0,0,0,16,0,0,0,0,0,1575.1348233371973,0.4,informative
run-spec-a2a14bc35e5a0e8155cf,full_rationale,2026_AIME_II_P11,g-n5-m12-c2d302af32c23635,12,0,O,O,0,0,0,15,15,299265,124923,0,0,0,0,0,4,4,15,0,0,0,0,0,4049.0232762880623,0.4,informative
run-spec-ab3377d66a80ba1cb5ca,full_rationale,2026_AIME_II_P11,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,264081,74583,0,0,0,0,0,0,0,16,0,0,0,0,0,2182.1664734110236,0.4,informative
run-spec-79c276b7fac227b68819,full_rationale,2026_AIME_II_P11,g-n5-m4-fc174fd4cac969a2,4,0,O,C,0,1,1,16,16,148624,89663,0,0,0,0,0,0,0,16,0,0,0,0,0,2965.3511432781816,0.4,informative
run-spec-40c307f178762a8f8d27,full_rationale,2026_AIME_II_P11,g-n5-m4-c86f6be403cf7523,4,0,C,C,1,1,0,14,14,122681,76099,0,0,0,0,0,0,0,14,0,0,0,0,0,2515.5301631465554,0.4,informative
run-spec-4af46382d96e8ae54201,full_rationale,2026_AIME_II_P11,g-n5-m8-098c132ef3277e03,8,0,C,C,1,1,0,13,13,116174,59966,0,0,0,0,0,0,0,13,0,0,0,0,0,2200.751236591488,0.4,informative
run-spec-05c1cc6cd06da0a68d28,full_rationale,2026_AIME_II_P11,g-n5-m8-8cbea459f4a9f71d,8,0,O,C,0,1,1,14,14,177046,74797,0,0,0,0,0,1,1,14,0,0,0,0,0,2790.8522344641387,0.4,informative
run-spec-0659b4d3161959e4d603,full_rationale,2026_AIME_II_P11,g-n5-m12-aa67d00fd87be761,12,0,U,C,0,1,1,15,15,215025,86531,0,0,0,0,0,2,2,15,0,0,0,0,0,3164.0613961666822,0.4,informative
run-spec-97738898b080ec8e9388,full_rationale,2026_AIME_II_P11,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,199693,66135,0,0,0,0,0,0,0,15,0,0,0,0,0,2462.444211188704,0.4,informative
run-spec-5c1ea31846016b357fd8,full_rationale,2026_AIME_II_P12,g-n5-m4-020c02ee23fd10e6,4,0,C,C,1,1,0,14,14,111174,71297,0,0,0,0,0,0,0,14,0,0,0,0,0,2665.6578027270734,0.6,informative
run-spec-375274a4f160c21f6191,full_rationale,2026_AIME_II_P12,g-n5-m4-8ace11eb98f60ea5,4,0,C,C,1,1,0,13,13,98172,65651,0,0,0,0,0,0,0,13,0,0,0,0,0,2478.993083048612,0.6,informative
run-spec-5fd916e420267f1ff6cb,full_rationale,2026_AIME_II_P12,g-n5-m4-e6b58e28f5d141e8,4,0,U,C,0,1,1,12,12,113100,83194,0,0,0,0,0,2,2,12,0,0,0,0,0,2951.7888645119965,0.6,informative
run-spec-aaaaf26568f51620a533,full_rationale,2026_AIME_II_P12,g-n5-m8-d7ed48430d5f1b67,8,0,O,O,0,0,0,14,14,140131,63331,0,0,0,0,0,0,0,14,0,0,0,0,0,2381.6406869255006,0.6,informative
run-spec-f7748a616f561acb4cbe,full_rationale,2026_AIME_II_P12,g-n5-m8-7f3a9ce5d54de331,8,0,O,C,0,1,1,13,13,137742,69210,0,0,0,0,0,1,2,13,0,0,0,0,0,2510.7378505580127,0.6,informative
run-spec-ac80fb11c4bd6160ddab,full_rationale,2026_AIME_II_P12,g-n5-m8-9970b4b974e58087,8,0,O,U,0,0,0,12,12,117376,68511,0,0,0,0,0,0,5,12,0,0,0,0,0,2210.35754660517,0.6,informative
run-spec-5613e199d7f5eed44c5b,full_rationale,2026_AIME_II_P12,g-n5-m12-e751609d27011f71,12,0,O,C,0,1,1,15,15,158220,55894,0,0,0,0,0,0,0,15,0,0,0,0,0,1835.8986101783812,0.6,informative
run-spec-4d5d5dbf9ec9b3754ab7,full_rationale,2026_AIME_II_P12,g-n5-m12-b7994e50c3403f63,12,0,C,C,1,1,0,16,16,252924,81576,0,0,0,0,0,1,1,16,0,0,0,0,0,2732.9466074071825,0.6,informative
run-spec-e3179cfb2ed1d3da4233,full_rationale,2026_AIME_II_P12,g-n5-m12-c2d302af32c23635,12,0,O,C,0,1,1,15,15,233048,79961,0,0,0,0,0,0,4,15,0,0,0,0,0,2558.131475839764,0.6,informative
run-spec-9b865d36b193aa9c1af3,full_rationale,2026_AIME_II_P12,g-n5-m16-d8343258cfd33056,16,0,O,C,0,1,1,16,16,248182,72161,0,0,0,0,0,0,0,16,0,0,0,0,0,2313.478688824922,0.6,informative
run-spec-4fb90559c855891e7a51,full_rationale,2026_AIME_II_P12,g-n5-m4-fc174fd4cac969a2,4,0,C,C,1,1,0,16,16,112313,67914,0,0,0,0,0,0,0,16,0,0,0,0,0,2182.0515745803714,0.6,informative
run-spec-993e52146116c4baabe5,full_rationale,2026_AIME_II_P12,g-n5-m4-c86f6be403cf7523,4,0,O,C,0,1,1,14,14,108753,68684,0,0,0,0,0,0,0,14,0,0,0,0,0,2166.820281110704,0.6,informative
run-spec-574e379a9be451f350a4,full_rationale,2026_AIME_II_P12,g-n5-m8-098c132ef3277e03,8,0,O,C,0,1,1,13,13,134379,64569,0,0,0,0,0,0,0,13,0,0,0,0,0,2026.7437927499413,0.6,informative
run-spec-073d1d13014a72dc8bfb,full_rationale,2026_AIME_II_P12,g-n5-m8-8cbea459f4a9f71d,8,0,C,C,1,1,0,14,14,143955,66048,0,0,0,0,0,0,0,14,0,0,0,0,0,2096.7202637530863,0.6,informative
run-spec-7860f1b81abcc088cb1d,full_rationale,2026_AIME_II_P12,g-n5-m12-aa67d00fd87be761,12,0,O,C,0,1,1,15,15,212528,79532,0,0,0,0,0,0,0,15,0,0,0,0,0,2438.886249575764,0.6,informative
run-spec-a8f206b2558d9147e9c2,full_rationale,2026_AIME_II_P12,g-n5-m12-245b8a7d712cb4a0,12,0,C,C,1,1,0,15,15,196349,64466,0,0,0,0,0,0,0,15,0,0,0,0,0,1998.3196008652449,0.6,informative
run-spec-56ebf19a458a1a9f51c5,full_rationale,2026_AIME_II_P13,g-n5-m4-020c02ee23fd10e6,4,0,O,O,0,0,0,14,14,132076,83928,0,0,0,0,0,2,2,14,0,0,0,0,0,2639.320820581168,0.0,floor
run-spec-b884b56816a2fdda409f,full_rationale,2026_AIME_II_P13,g-n5-m4-8ace11eb98f60ea5,4,0,O,O,0,0,0,13,13,93114,62112,0,0,0,0,0,0,0,13,0,0,0,0,0,1997.0249078832567,0.0,floor
run-spec-cba33bb7f8ee60623df1,full_rationale,2026_AIME_II_P13,g-n5-m4-e6b58e28f5d141e8,4,0,O,O,0,0,0,12,12,130982,78029,0,0,0,0,0,2,2,12,0,0,0,0,0,2545.8670001365244,0.0,floor
run-spec-7be5791a8621535ccef0,full_rationale,2026_AIME_II_P13,g-n5-m8-d7ed48430d5f1b67,8,0,O,O,0,0,0,14,14,158340,69575,0,0,0,0,0,1,7,14,0,0,0,0,0,2228.9617185369134,0.0,floor
run-spec-b17c33071854519463ab,full_rationale,2026_AIME_II_P13,g-n5-m8-7f3a9ce5d54de331,8,0,O,O,0,0,0,13,13,167866,78572,0,0,0,0,0,2,2,13,0,0,0,0,0,2602.933849941939,0.0,floor
run-spec-5c06fb3e1d8ea70b5d94,full_rationale,2026_AIME_II_P13,g-n5-m8-9970b4b974e58087,8,0,O,O,0,0,0,12,12,89016,53417,0,0,0,0,0,0,0,12,0,0,0,0,0,1621.4429655373096,0.0,floor
run-spec-6c9a048bcf79fde7a567,full_rationale,2026_AIME_II_P13,g-n5-m12-e751609d27011f71,12,0,O,U,0,0,0,15,15,177379,59371,0,0,0,0,0,0,11,15,0,0,0,0,0,1879.9836821705103,0.0,floor
run-spec-5f1c9c0bab5b4db432fc,full_rationale,2026_AIME_II_P13,g-n5-m12-b7994e50c3403f63,12,0,O,O,0,0,0,16,16,210595,70352,0,0,0,0,0,1,1,16,0,0,0,0,0,2329.3100451789796,0.0,floor
run-spec-47badcb1d8a336ade666,full_rationale,2026_AIME_II_P13,g-n5-m12-c2d302af32c23635,12,0,O,O,0,0,0,15,15,320705,97994,0,0,0,0,0,3,3,15,0,0,0,0,0,3662.323777630925,0.0,floor
run-spec-db3b76f60cdf4991144f,full_rationale,2026_AIME_II_P13,g-n5-m16-d8343258cfd33056,16,0,U,O,0,0,0,16,16,429135,122205,0,0,0,0,0,5,8,16,0,0,0,0,0,4731.290183283389,0.0,floor
run-spec-4b3fae16b4a19c1d0b9c,full_rationale,2026_AIME_II_P13,g-n5-m4-fc174fd4cac969a2,4,0,U,O,0,0,0,16,16,155082,101752,0,0,0,0,0,3,3,16,0,0,0,0,0,4036.315668243915,0.0,floor
run-spec-ce7e5eef0bdb5ce26507,full_rationale,2026_AIME_II_P13,g-n5-m4-c86f6be403cf7523,4,0,O,O,0,0,0,14,14,110563,64522,0,0,0,0,0,1,6,14,0,0,0,0,0,2402.643327102065,0.0,floor
run-spec-4e717562f0b0eb086c26,full_rationale,2026_AIME_II_P13,g-n5-m8-098c132ef3277e03,8,0,O,O,0,0,0,13,13,149881,82863,0,0,0,0,0,2,2,13,0,0,0,0,0,3328.2911683321,0.0,floor
